date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/cs-h80x-r100-8g82wkfl-ezviz.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cs-h80x-r100-8g82wkfl-ezviz.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-h3ae-camera-wifi-360-3mp.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-h3ae-camera-wifi-360-3mp.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-ipc-hfw1339dtk1-sw-pv.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-ipc-hfw1339dtk1-sw-pv.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-p5b-pv-camera-wifi-ngoai-troi-360-ai-5mp.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-p5b-pv-camera-wifi-ngoai-troi-360-ai-5mp.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-p5d-5f-pv-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-p5d-5f-pv-dahua.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-camera-nha-xuong-gia-re-tron-bo-anh-sang-kep.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-nha-xuong-gia-re-tron-bo-anh-sang-kep.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-gia-dinh-gia-re-full-color-ghi-am.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-gia-dinh-gia-re-full-color-ghi-am.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-4-camera-gia-dinh-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-4-camera-gia-dinh-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-4-camera-dam-thoai-2-chieu.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-4-camera-dam-thoai-2-chieu.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-ip-van-phong-gia-re-2mp.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-ip-van-phong-gia-re-2mp.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-bo-camera-ip-cho-van-phong-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-bo-camera-ip-cho-van-phong-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-dam-thoai-trong-nha.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-dam-thoai-trong-nha.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-bao-dong-danh-cho-can-ho.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-bao-dong-danh-cho-can-ho.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-ip-van-phong-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-ip-van-phong-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-ip-chong-trom-kho-hang.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip-chong-trom-kho-hang.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-ip-phong-kham-ghi-am.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip-phong-kham-ghi-am.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-bo-camera-ip-gia-re-cho-gia-dinh.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-bo-camera-ip-gia-re-cho-gia-dinh.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-giam-sat-cong-trinh-xoay-360.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-giam-sat-cong-trinh-xoay-360.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/Bo-Camera-Do-Net-Cao-DH-IPC-HFW2449M-S-B-PRO.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Bo-Camera-Do-Net-Cao-DH-IPC-HFW2449M-S-B-PRO.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-kho-hang-ghi-am-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-kho-hang-ghi-am-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-bo-camera-ip-cho-nha-khoa.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-bo-camera-ip-cho-nha-khoa.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-ip-quan-sat-cong-trinh-2k-sieu-net.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip-quan-sat-cong-trinh-2k-sieu-net.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-2k-sieu-net-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-2k-sieu-net-dahua.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-camera-quan-sat-gia-dinh-gia-re-3k.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-quan-sat-gia-dinh-gia-re-3k.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-giam-sat-dong-hang-zoom-12x.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-giam-sat-dong-hang-zoom-12x.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-ngoai-troi-ban-dem-co-mau-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ngoai-troi-ban-dem-co-mau-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-nha-xuong-co-mau-ban-dem-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-nha-xuong-co-mau-ban-dem-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-quan-sat-ban-dem-co-mau-ghi-am.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-quan-sat-ban-dem-co-mau-ghi-am.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-full-color-gia-re-cho-kho-hang.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-full-color-gia-re-cho-kho-hang.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-4-camera-ghi-am.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-4-camera-ghi-am.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-ip-nha-xuong-hinh-anh-1080p.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip-nha-xuong-hinh-anh-1080p.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-bo-camera-ip-giam-sat-kho-hang-poe.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-bo-camera-ip-giam-sat-kho-hang-poe.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-camera-kho-hang-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-kho-hang-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-an-ninh-khu-pho-thu-am.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-an-ninh-khu-pho-thu-am.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-giam-sat-ngoai-troi-360.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-giam-sat-ngoai-troi-360.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-speed-dome-colorvu-hikvision.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-speed-dome-colorvu-hikvision.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-camera-ban-dem-co-mau-tron-goi.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-ban-dem-co-mau-tron-goi.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-quay-quet-anh-sang-kep.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-quay-quet-anh-sang-kep.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tron-bo-camera-quan-sat-co-mau-ban-dem.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-quan-sat-co-mau-ban-dem.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-full-color-tich-hop-mic-ghi-am.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-full-color-tich-hop-mic-ghi-am.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/bo-camera-giam-sat-co-mau-ban-dem.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-giam-sat-co-mau-ban-dem.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/archer-c24-tplink-router.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/archer-c24-tplink-router.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/netis-w4.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/netis-w4.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/RG-EW300N.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/RG-EW300N.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tplink-archer-ax12.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tplink-archer-ax12.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/hikvision-ds-k1t331.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/hikvision-ds-k1t331.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/may-cham-cong-khuon-mat-hikvision-ds-k1t331w.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/may-cham-cong-khuon-mat-hikvision-ds-k1t331w.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/may-cham-cong-van-tay-ds-k1a8503mf-b.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/may-cham-cong-van-tay-ds-k1a8503mf-b.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/may-cham-cong-van-tay-ronald-jack-t8plus.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/may-cham-cong-van-tay-ronald-jack-t8plus.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tu-bao-chay-dhi-hy-c102-4.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tu-bao-chay-dhi-hy-c102-4.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/tu-bao-chay-6-kenh-dhi-hy-c102-6.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tu-bao-chay-6-kenh-dhi-hy-c102-6.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dau-bao-khoi-dhi-hy-c133.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-bao-khoi-dhi-hy-c133.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dahu-bao-nhiet-dhi-hy-c132.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dahu-bao-nhiet-dhi-hy-c132.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ipc-k7fp-3h0te-eu-imou-4g.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ipc-k7fp-3h0te-eu-imou-4g.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ezviz-cs-h8c-r100-1k3kf4ga.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ezviz-cs-h8c-r100-1k3kf4ga.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DH-P3AE-PV-4G.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DH-P3AE-PV-4G.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DH-P3D-3F-PV-4G.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DH-P3D-3F-PV-4G.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-dat-camera-quan-sat-cho-kho-xuong-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-dat-camera-quan-sat-cho-kho-xuong-gia-re.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/Lap-Camera-Cho-Cua-Hang-Tap-Hoa-Tron-Bo.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-Camera-Cho-Cua-Hang-Tap-Hoa-Tron-Bo.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/Lap-Camera-Cong-Trinh-Chuyen-Dung.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-Camera-Cong-Trinh-Chuyen-Dung.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/Tron-Bo-Camera-IP-Cho-Tiem-Vang.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Tron-Bo-Camera-IP-Cho-Tiem-Vang.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/cs-h9c-r100-8h33wkfl-ezviz.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cs-h9c-r100-8h33wkfl-ezviz.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/camera-ds-2de2c200mwg-e-mini-pt.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ds-2de2c200mwg-e-mini-pt.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-sd2c400na-b-pv-pro-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-sd2c400na-b-pv-pro-dahua.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DH-P3AS-PV.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DH-P3AS-PV.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/hikvision-ds-2se2c200mwg-e-12.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/hikvision-ds-2se2c200mwg-e-12.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ezviz-cs-h90-r100-8h44wkfl.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ezviz-cs-h90-r100-8h44wkfl.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-sd49216db-hny-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-sd49216db-hny-dahua.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/hikvision-ds-2de5425iw-aes5.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/hikvision-ds-2de5425iw-aes5.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/camera-full-hd-hikvision-ds-2ce16d0t-lpts.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-full-hd-hikvision-ds-2ce16d0t-lpts.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/kx-ad2112cn-a-kbvision.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/kx-ad2112cn-a-kbvision.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/kx-ad2111cn-a-kbvision.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/kx-ad2111cn-a-kbvision.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ds-2ce70d0t-ptlts-hikvision-quay-quet.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ds-2ce70d0t-ptlts-hikvision-quay-quet.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-xvrb04-i-vn-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-xvrb04-i-vn-dahua.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dau-ghi-kx-a8128n2-vn-kbvision.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-kx-a8128n2-vn-kbvision.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ds-7204hghi-m1-dau-ghi-hikvision.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ds-7204hghi-m1-dau-ghi-hikvision.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/hikvision-ds-7104ni-q14pm.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/hikvision-ds-7104ni-q14pm.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ipc-s2xp-10m0wed-imou.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ipc-s2xp-10m0wed-imou.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ipc-s7up-11m0wed.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ipc-s7up-11m0wed.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/cs-x5s-r100-4w-ezviz.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cs-x5s-r100-4w-ezviz.html	(from https://camerasaigon24h.com/)
21:34:32	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ezviz-cs-h80f-r100-8g444wkfl.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ezviz-cs-h80f-r100-8g444wkfl.html	(from https://camerasaigon24h.com/)
21:34:33	127808/127808	---M--	200	added ('OK')	image/jpeg	etag:%2293cde77fcef6d61:0%22	https://camerasaigon24h.com/images/trang-lan-camera-kem-chat-luong-tai-nha-trang.jpg	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/images/trang-lan-camera-kem-chat-luong-tai-nha-trang.jpg	(from https://camerasaigon24h.com/Lap-Camera-Tai-Nha-Trang.aspx)
21:34:33	339/339	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Aug%202025%2014:34:33%20GMT	https://stackpath.bootstrapcdn.com/robots.txt		(from https://stackpath.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/VIGI-C340I.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/VIGI-C340I.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/VIGI-C440-W.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/VIGI-C440-W.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-camera-cho-bai-xe.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-cho-bai-xe.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DH-HAC-PT1200B-IL-A-E2Z.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DH-HAC-PT1200B-IL-A-E2Z.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/VIGI-C445ZI.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/VIGI-C445ZI.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DS-2CV2Q21G1-IDW-W.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DS-2CV2Q21G1-IDW-W.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DH-HAC-PTS1500C-E2-IL-A.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DH-HAC-PTS1500C-E2-IL-A.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/VIGI-C440W.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/VIGI-C440W.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/camera-gia-dinh-full-hd.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-gia-dinh-full-hd.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/camera-quan-sat-nha-rieng-cao-cap-thuong-hieu-hikvison.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-quan-sat-nha-rieng-cao-cap-thuong-hieu-hikvison.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/Lap-dat-camera-quan-sat-danh-cho-van-phong-cong-so.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/Lap-dat-camera-quan-sat-danh-cho-van-phong-cong-so.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/lap-dat-camera-quan-sat-nha-xuong.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-dat-camera-quan-sat-nha-xuong.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/DH-SD42C212I-HC.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/DH-SD42C212I-HC.html	(from https://camerasaigon24h.com/camera-quan-sat-gia-re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ipc-gk2cp-3c0wr-imou.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ipc-gk2cp-3c0wr-imou.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-h2ae-camera-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-h2ae-camera-dahua.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ipc-c22sp-imou.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ipc-c22sp-imou.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/cs-h1c-r100-1g2wf-ezviz.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cs-h1c-r100-1g2wf-ezviz.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/cs-h6c-r105-1l2wf-ezviz.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/cs-h6c-r105-1l2wf-ezviz.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/ipc-k2mp-3h0we-imou-camera.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/ipc-k2mp-3h0we-imou-camera.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
21:34:34	0/-1	---M--	500	error ('')			https://camerasaigon24h.com/dh-h2c-dahua.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dh-h2c-dahua.html	(from https://camerasaigon24h.com/Lap-Camera-Wifi-Gia-Re.aspx)
